dataSetName,datasetId,TSid,field_path,class,old_value,new_value
AB08MEN01,ch2kAB08MEN01,,archiveType,differs,coral,Coral
AB15BHB01,ch2kAB15BHB01,,archiveType,differs,coral,Coral
AB20MEN01,ch2kAB20MEN01,,archiveType,differs,coral,Coral
AB20MEN02,ch2kAB20MEN02,,archiveType,differs,coral,Coral
AB20MEN03,ch2kAB20MEN03,,archiveType,differs,coral,Coral
AB20MEN04,ch2kAB20MEN04,,archiveType,differs,coral,Coral
AB20MEN05,ch2kAB20MEN05,,archiveType,differs,coral,Coral
AB20MEN06,ch2kAB20MEN06,,archiveType,differs,coral,Coral
AB20MEN07,ch2kAB20MEN07,,archiveType,differs,coral,Coral
AB20MEN08,ch2kAB20MEN08,,archiveType,differs,coral,Coral
AB20MEN09,ch2kAB20MEN09,,archiveType,differs,coral,Coral
AL16PUR01,ch2kAL16PUR01,,archiveType,differs,coral,Coral
AL16PUR02,ch2kAL16PUR02,,archiveType,differs,coral,Coral
AL16YUC01,ch2kAL16YUC01,,archiveType,differs,coral,Coral
AS05GUA01,ch2kAS05GUA01,,archiveType,differs,coral,Coral
BA04FIJ01,ch2kBA04FIJ01,,archiveType,differs,coral,Coral
BA04FIJ02,ch2kBA04FIJ02,,archiveType,differs,coral,Coral
BO14HTI01,ch2kBO14HTI01,,archiveType,differs,coral,Coral
BO14HTI02,ch2kBO14HTI02,,archiveType,differs,coral,Coral
BO99MOO01,ch2kBO99MOO01,,archiveType,differs,coral,Coral
BR19RED01,ch2kBR19RED01,,archiveType,differs,coral,Coral
CA07FLI01,ch2kCA07FLI01,,archiveType,differs,coral,Coral
CA13DIA01,ch2kCA13DIA01,,archiveType,differs,coral,Coral
CA13PEL01,ch2kCA13PEL01,,archiveType,differs,coral,Coral
CA13SAP01,ch2kCA13SAP01,,archiveType,differs,coral,Coral
CA13TUR01,ch2kCA13TUR01,,archiveType,differs,coral,Coral
CA14BUT01,ch2kCA14BUT01,,archiveType,differs,coral,Coral
CA14TIM01,ch2kCA14TIM01,,archiveType,differs,coral,Coral
CH03BUN01,ch2kCH03BUN01,,archiveType,differs,coral,Coral
CH03LOM01,ch2kCH03LOM01,,archiveType,differs,coral,Coral
CH18YOA01,ch2kCH18YOA01,,archiveType,differs,coral,Coral
CH18YOA02,ch2kCH18YOA02,,archiveType,differs,coral,Coral
CH97BVB01,ch2kCH97BVB01,,archiveType,differs,coral,Coral
CH98PIR01,ch2kCH98PIR01,,archiveType,differs,coral,Coral
CO00MAL01,ch2kCO00MAL01,,archiveType,differs,coral,Coral
CO03PAL01,ch2kCO03PAL01,,archiveType,differs,coral,Coral
CO03PAL02,ch2kCO03PAL02,,archiveType,differs,coral,Coral
CO03PAL03,ch2kCO03PAL03,,archiveType,differs,coral,Coral
CO03PAL04,ch2kCO03PAL04,,archiveType,differs,coral,Coral
CO03PAL05,ch2kCO03PAL05,,archiveType,differs,coral,Coral
CO03PAL06,ch2kCO03PAL06,,archiveType,differs,coral,Coral
CO03PAL07,ch2kCO03PAL07,,archiveType,differs,coral,Coral
CO03PAL08,ch2kCO03PAL08,,archiveType,differs,coral,Coral
CO03PAL09,ch2kCO03PAL09,,archiveType,differs,coral,Coral
CO03PAL10,ch2kCO03PAL10,,archiveType,differs,coral,Coral
CO93TAR01,ch2kCO93TAR01,,archiveType,differs,coral,Coral
DA06MAF01,ch2kDA06MAF01,,archiveType,differs,coral,Coral
DA06MAF02,ch2kDA06MAF02,,archiveType,differs,coral,Coral
DE12ANC01,ch2kDE12ANC01,,archiveType,differs,coral,Coral
DE13HAI01,ch2kDE13HAI01,,archiveType,differs,coral,Coral
DE14DTO01,ch2kDE14DTO01,,archiveType,differs,coral,Coral
DE14DTO02,ch2kDE14DTO02,,archiveType,differs,coral,Coral
DE14DTO03,ch2kDE14DTO03,,archiveType,differs,coral,Coral
DE14DTO04,ch2kDE14DTO04,,archiveType,differs,coral,Coral
DE16RED01,ch2kDE16RED01,,archiveType,differs,coral,Coral
DO18DAV01,ch2kDO18DAV01,,archiveType,differs,coral,Coral
DR00KSB01,ch2kDR00KSB01,,archiveType,differs,coral,Coral
DR00NBB01,ch2kDR00NBB01,,archiveType,differs,coral,Coral
DR99ABR01,ch2kDR99ABR01,,archiveType,differs,coral,Coral
DU94URV01,ch2kDU94URV01,,archiveType,differs,coral,Coral
DU94URV02,ch2kDU94URV02,,archiveType,differs,coral,Coral
EV18ROC01,ch2kEV18ROC01,,archiveType,differs,coral,Coral
EV98KIR01,ch2kEV98KIR01,,archiveType,differs,coral,Coral
FE09OGA01,ch2kFE09OGA01,,archiveType,differs,coral,Coral
FE18RUS01,ch2kFE18RUS01,,archiveType,differs,coral,Coral
FL17DTO01,ch2kFL17DTO01,,archiveType,differs,coral,Coral
FL17DTO02,ch2kFL17DTO02,,archiveType,differs,coral,Coral
FL18DTO01,ch2kFL18DTO01,,archiveType,differs,coral,Coral
FL18DTO02,ch2kFL18DTO02,,archiveType,differs,coral,Coral
FL18DTO03,ch2kFL18DTO03,,archiveType,differs,coral,Coral
FL18DTO04,ch2kFL18DTO04,,archiveType,differs,coral,Coral
GO08BER01,ch2kGO08BER01,,archiveType,differs,coral,Coral
GO12SBV01,ch2kGO12SBV01,,archiveType,differs,coral,Coral
GR13MAD01,ch2kGR13MAD01,,archiveType,differs,coral,Coral
GR13MAD02,ch2kGR13MAD02,,archiveType,differs,coral,Coral
GU99NAU01,ch2kGU99NAU01,,archiveType,differs,coral,Coral
GU99NAU02,ch2kGU99NAU02,,archiveType,differs,coral,Coral
HE02GBR01,ch2kHE02GBR01,,archiveType,differs,coral,Coral
HE08LRA01,ch2kHE08LRA01,,archiveType,differs,coral,Coral
HE10GUA01,ch2kHE10GUA01,,archiveType,differs,coral,Coral
HE13MIS01,ch2kHE13MIS01,,archiveType,differs,coral,Coral
HE13MIS02,ch2kHE13MIS02,,archiveType,differs,coral,Coral
HE18COC01,ch2kHE18COC01,,archiveType,differs,coral,Coral
HE18COC02,ch2kHE18COC02,,archiveType,differs,coral,Coral
JI18GAL01,ch2kJI18GAL01,,archiveType,differs,coral,Coral
JI18GAL02,ch2kJI18GAL02,,archiveType,differs,coral,Coral
KA17RYU01,ch2kKA17RYU01,,archiveType,differs,coral,Coral
KI04MCV01,ch2kKI04MCV01,,archiveType,differs,coral,Coral
KI08PAR01,ch2kKI08PAR01,,archiveType,differs,coral,Coral
KI14PAR01,ch2kKI14PAR01,,archiveType,differs,coral,Coral
KL97DAH01,ch2kKL97DAH01,,archiveType,differs,coral,Coral
KR20SAR01,ch2kKR20SAR01,,archiveType,differs,coral,Coral
KR20SAR02,ch2kKR20SAR02,,archiveType,differs,coral,Coral
KU00NIN01,ch2kKU00NIN01,,archiveType,differs,coral,Coral
KU99HOU01,ch2kKU99HOU01,,archiveType,differs,coral,Coral
LI00RAR01,ch2kLI00RAR01,,archiveType,differs,coral,Coral
LI04FIJ01,ch2kLI04FIJ01,,archiveType,differs,coral,Coral
LI06FIJ01,ch2kLI06FIJ01,,archiveType,differs,coral,Coral
LI06RAR01,ch2kLI06RAR01,,archiveType,differs,coral,Coral
LI06RAR02,ch2kLI06RAR02,,archiveType,differs,coral,Coral
LI94SEC01,ch2kLI94SEC01,,archiveType,differs,coral,Coral
LI99CLI01,ch2kLI99CLI01,,archiveType,differs,coral,Coral
MA08DTO01,ch2kMA08DTO01,,archiveType,differs,coral,Coral
MC04PNG01,ch2kMC04PNG01,,archiveType,differs,coral,Coral
MC11KIR01,ch2kMC11KIR01,,archiveType,differs,coral,Coral
MO06PED01,ch2kMO06PED01,,archiveType,differs,coral,Coral
MO20KOI01,ch2kMO20KOI01,,archiveType,differs,coral,Coral
MO20WOA01,ch2kMO20WOA01,,archiveType,differs,coral,Coral
MU17DOA01,ch2kMU17DOA01,,archiveType,differs,coral,Coral
MU18GSI01,ch2kMU18GSI01,,archiveType,differs,coral,Coral
MU18NPI01,ch2kMU18NPI01,,archiveType,differs,coral,Coral
MU18RED01,ch2kMU18RED01,,archiveType,differs,coral,Coral
MU18RED02,ch2kMU18RED02,,archiveType,differs,coral,Coral
MU18RED03,ch2kMU18RED03,,archiveType,differs,coral,Coral
MU18RED04,ch2kMU18RED04,,archiveType,differs,coral,Coral
NA09MAL01,ch2kNA09MAL01,,archiveType,differs,coral,Coral
NU09FAN01,ch2kNU09FAN01,,archiveType,differs,coral,Coral
NU09KIR01,ch2kNU09KIR01,,archiveType,differs,coral,Coral
NU11PAL01,ch2kNU11PAL01,,archiveType,differs,coral,Coral
OS13NGP01,ch2kOS13NGP01,,archiveType,differs,coral,Coral
OS13NLP01,ch2kOS13NLP01,,archiveType,differs,coral,Coral
OS14RIP01,ch2kOS14RIP01,,archiveType,differs,coral,Coral
OS14UCP01,ch2kOS14UCP01,,archiveType,differs,coral,Coral
PF04PBA01,ch2kPF04PBA01,,archiveType,differs,coral,Coral
PF19LAR01,ch2kPF19LAR01,,archiveType,differs,coral,Coral
QU06RAB01,ch2kQU06RAB01,,archiveType,differs,coral,Coral
QU96ESV01,ch2kQU96ESV01,,archiveType,differs,coral,Coral
RA19PAI01,ch2kRA19PAI01,,archiveType,differs,coral,Coral
RA20TAI01,ch2kRA20TAI01,,archiveType,differs,coral,Coral
RE18CAY01,ch2kRE18CAY01,,archiveType,differs,coral,Coral
RE19GBR01,ch2kRE19GBR01,,archiveType,differs,coral,Coral
RE19GBR02,ch2kRE19GBR02,,archiveType,differs,coral,Coral
RE19GBR03,ch2kRE19GBR03,,archiveType,differs,coral,Coral
RE19GBR04,ch2kRE19GBR04,,archiveType,differs,coral,Coral
RE19GBR05,ch2kRE19GBR05,,archiveType,differs,coral,Coral
RI10PBL01,ch2kRI10PBL01,,archiveType,differs,coral,Coral
RO19MAR01,ch2kRO19MAR01,,archiveType,differs,coral,Coral
RO19PAR01,ch2kRO19PAR01,,archiveType,differs,coral,Coral
RO19YUC01,ch2kRO19YUC01,,archiveType,differs,coral,Coral
SA16CLA01,ch2kSA16CLA01,,archiveType,differs,coral,Coral
SA18GBR01,ch2kSA18GBR01,,archiveType,differs,coral,Coral
SA19PAL01,ch2kSA19PAL01,,archiveType,differs,coral,Coral
SA19PAL02,ch2kSA19PAL02,,archiveType,differs,coral,Coral
SA20FAN01,ch2kSA20FAN01,,archiveType,differs,coral,Coral
SA20FAN02,ch2kSA20FAN02,,archiveType,differs,coral,Coral
SH92PUN01,ch2kSH92PUN01,,archiveType,differs,coral,Coral
SM06LKF01,ch2kSM06LKF01,,archiveType,differs,coral,Coral
SM06LKF02,ch2kSM06LKF02,,archiveType,differs,coral,Coral
ST13MAL01,ch2kST13MAL01,,archiveType,differs,coral,Coral
SW98STP01,ch2kSW98STP01,,archiveType,differs,coral,Coral
SW99LIG01,ch2kSW99LIG01,,archiveType,differs,coral,Coral
SW99LIG02,ch2kSW99LIG02,,archiveType,differs,coral,Coral
TA18TAS01,ch2kTA18TAS01,,archiveType,differs,coral,Coral
TU01DEP01,ch2kTU01DEP01,,archiveType,differs,coral,Coral
TU01LAI01,ch2kTU01LAI01,,archiveType,differs,coral,Coral
TU01SIA01,ch2kTU01SIA01,,archiveType,differs,coral,Coral
TU95MAD01,ch2kTU95MAD01,,archiveType,differs,coral,Coral
UR00MAI01,ch2kUR00MAI01,,archiveType,differs,coral,Coral
WA17BAN01,ch2kWA17BAN01,,archiveType,differs,coral,Coral
WE09ARR01,ch2kWE09ARR01,,archiveType,differs,coral,Coral
WU13TON01,ch2kWU13TON01,,archiveType,differs,coral,Coral
WU14CLI01,ch2kWU14CLI01,,archiveType,differs,coral,Coral
XI17HAI01,ch2kXI17HAI01,,archiveType,differs,coral,Coral
XU15BVI01,ch2kXU15BVI01,,archiveType,differs,coral,Coral
XU15BVI02,ch2kXU15BVI02,,archiveType,differs,coral,Coral
XU15BVI03,ch2kXU15BVI03,,archiveType,differs,coral,Coral
ZI04IFR01,ch2kZI04IFR01,,archiveType,differs,coral,Coral
ZI08MAY01,ch2kZI08MAY01,,archiveType,differs,coral,Coral
ZI14HOU01,ch2kZI14HOU01,,archiveType,differs,coral,Coral
ZI14IFR02,ch2kZI14IFR02,,archiveType,differs,coral,Coral
ZI14TUR01,ch2kZI14TUR01,,archiveType,differs,coral,Coral
ZI15BUN01,ch2kZI15BUN01,,archiveType,differs,coral,Coral
ZI15CLE01,ch2kZI15CLE01,,archiveType,differs,coral,Coral
ZI15IMP01,ch2kZI15IMP01,,archiveType,differs,coral,Coral
ZI15IMP02,ch2kZI15IMP02,,archiveType,differs,coral,Coral
ZI15MER01,ch2kZI15MER01,,archiveType,differs,coral,Coral
ZI15TAN01,ch2kZI15TAN01,,archiveType,differs,coral,Coral
ZI16ROD01,ch2kZI16ROD01,,archiveType,differs,coral,Coral
ZI16ROD02,ch2kZI16ROD02,,archiveType,differs,coral,Coral
AB08MEN01,ch2kAB08MEN01,RmudvOHf3tLvLVyz6,paleoData.units,differs,AD,yr AD
AB15BHB01,ch2kAB15BHB01,RxFbioBcCwKJm1R3x,paleoData.units,differs,AD,yr AD
AB20MEN01,ch2kAB20MEN01,RKl69YrqpMBDr94jI,paleoData.units,differs,AD,yr AD
AB20MEN02,ch2kAB20MEN02,RK0Ekf5kjcp1t91Yk,paleoData.units,differs,AD,yr AD
AB20MEN03,ch2kAB20MEN03,RIuEPa1P3dbJIVLsD,paleoData.units,differs,AD,yr AD
AB20MEN04,ch2kAB20MEN04,RU1dhfRIFiE1ZjcPN,paleoData.units,differs,AD,yr AD
AB20MEN05,ch2kAB20MEN05,Rg1G9IrcrqlBdT4GM,paleoData.units,differs,AD,yr AD
AB20MEN06,ch2kAB20MEN06,R4GnkJ8e7EM9TPeR4,paleoData.units,differs,AD,yr AD
AB20MEN07,ch2kAB20MEN07,R1W4pc3prJeaGVevG,paleoData.units,differs,AD,yr AD
AB20MEN08,ch2kAB20MEN08,RuI7jx4u06nDEpADO,paleoData.units,differs,AD,yr AD
AB20MEN09,ch2kAB20MEN09,RZqOrTl58JGWAIrbZ,paleoData.units,differs,AD,yr AD
AL16PUR01,ch2kAL16PUR01,R3TtrFdghTD75fMYs,paleoData.units,differs,AD,yr AD
AL16PUR01,ch2kAL16PUR01,RPRdwZqzEwVURcD2N,paleoData.units,differs,AD,yr AD
AL16PUR02,ch2kAL16PUR02,RXVmjbKLNy5XpHbU5,paleoData.units,differs,AD,yr AD
AL16PUR02,ch2kAL16PUR02,RvA9ZtCERIZRugbOi,paleoData.units,differs,AD,yr AD
AL16YUC01,ch2kAL16YUC01,RZeLaMkMS38vvZnwL,paleoData.units,differs,AD,yr AD
AL16YUC01,ch2kAL16YUC01,RhfTA7TNUqVCsdcbl,paleoData.units,differs,AD,yr AD
AS05GUA01,ch2kAS05GUA01,RWO5EUWcuiJOlfnrG,paleoData.units,differs,AD,yr AD
BA04FIJ01,ch2kBA04FIJ01,RWYto0HmGRx6WGfAc,paleoData.units,differs,AD,yr AD
BA04FIJ01,ch2kBA04FIJ01,RmBjO9NKZDgupJ26Y,paleoData.units,differs,AD,yr AD
BA04FIJ02,ch2kBA04FIJ02,RJBbOIPqZZ5YhBdmq,paleoData.units,differs,AD,yr AD
BA04FIJ02,ch2kBA04FIJ02,RJlctmxMUuxNYxBo5,paleoData.units,differs,AD,yr AD
BO14HTI01,ch2kBO14HTI01,RT0u2QgqCgA0Wg68l,paleoData.units,differs,AD,yr AD
BO14HTI01,ch2kBO14HTI01,RnFor7kXr5gqw75al,paleoData.units,differs,AD,yr AD
BO14HTI01,ch2kBO14HTI01,RrqGTJR6apksx40z2,paleoData.units,differs,AD,yr AD
BO14HTI02,ch2kBO14HTI02,R9FqzV3NdQEaJMcaN,paleoData.units,differs,AD,yr AD
BO14HTI02,ch2kBO14HTI02,RVIjLR5NT07Q4IcQP,paleoData.units,differs,AD,yr AD
BO99MOO01,ch2kBO99MOO01,RJSU63MLQ2YJie4pW,paleoData.units,differs,AD,yr AD
BR19RED01,ch2kBR19RED01,RmYx6fEHBa3mD86ID,paleoData.units,differs,AD,yr AD
BR19RED01,ch2kBR19RED01,Rua2z4ycjRBVv0ulz,paleoData.units,differs,AD,yr AD
CA07FLI01,ch2kCA07FLI01,R5D1FzMF3jGO4mFc9,paleoData.units,differs,AD,yr AD
CA07FLI01,ch2kCA07FLI01,RBoVCcyNpdxxSVLsd,paleoData.units,differs,AD,yr AD
CA13DIA01,ch2kCA13DIA01,R3Y9TI0iZpxiQWELg,paleoData.units,differs,AD,yr AD
CA13PEL01,ch2kCA13PEL01,RPVKRhZ2U71L2U2I4,paleoData.units,differs,AD,yr AD
CA13SAP01,ch2kCA13SAP01,RuqWpaTBkk39QonJ7,paleoData.units,differs,AD,yr AD
CA13TUR01,ch2kCA13TUR01,R3sP23ZxFmfXPKH7h,paleoData.units,differs,AD,yr AD
CA14BUT01,ch2kCA14BUT01,RRKkKUnJPCQBvrpgr,paleoData.units,differs,AD,yr AD
CA14BUT01,ch2kCA14BUT01,Rq1vqf5QjkgT4tsYi,paleoData.units,differs,AD,yr AD
CA14BUT01,ch2kCA14BUT01,RvEmAF623MV6ezdpj,paleoData.units,differs,AD,yr AD
CA14TIM01,ch2kCA14TIM01,R0MurSwCQVDGJnfQv,paleoData.units,differs,AD,yr AD
CA14TIM01,ch2kCA14TIM01,R0UOJa9uaq3x0UuBp,paleoData.units,differs,AD,yr AD
CA14TIM01,ch2kCA14TIM01,RzgRzAqhMNvPz0Kg0,paleoData.units,differs,AD,yr AD
CH03BUN01,ch2kCH03BUN01,R0z6sGNoWjc5pAFCd,paleoData.units,differs,AD,yr AD
CH03LOM01,ch2kCH03LOM01,R9aRku1QH9LNW9mdY,paleoData.units,differs,AD,yr AD
CH18YOA01,ch2kCH18YOA01,Rx5s14QlHZqXo33f2,paleoData.units,differs,AD,yr AD
CH18YOA02,ch2kCH18YOA02,RCqtBQ6UKwzFpDC2A,paleoData.units,differs,AD,yr AD
CH97BVB01,ch2kCH97BVB01,R89SfN2wqJL7y1ry6,paleoData.units,differs,AD,yr AD
CH98PIR01,ch2kCH98PIR01,RZVIjUGupdA3bnpAw,paleoData.units,differs,AD,yr AD
CO00MAL01,ch2kCO00MAL01,RRt74CtDw2T40DkNr,paleoData.units,differs,AD,yr AD
CO03PAL01,ch2kCO03PAL01,RsSnm50rqTMB9hk3V,paleoData.units,differs,AD,yr AD
CO03PAL02,ch2kCO03PAL02,RYycxAaX71Iux1sHY,paleoData.units,differs,AD,yr AD
CO03PAL03,ch2kCO03PAL03,RzdRiNkpkBa0nkmGU,paleoData.units,differs,AD,yr AD
CO03PAL04,ch2kCO03PAL04,R9VPs7msONZLl6xvc,paleoData.units,differs,AD,yr AD
CO03PAL05,ch2kCO03PAL05,RDxGP2OZzioAW5C87,paleoData.units,differs,AD,yr AD
CO03PAL06,ch2kCO03PAL06,Rq0vdGHJRqE2jBKnf,paleoData.units,differs,AD,yr AD
CO03PAL07,ch2kCO03PAL07,REMnP0GaMfre4UZR6,paleoData.units,differs,AD,yr AD
CO03PAL08,ch2kCO03PAL08,RLoiW3CG8ucM3UH06,paleoData.units,differs,AD,yr AD
CO03PAL09,ch2kCO03PAL09,RjCmrNiEfmxiPdJWw,paleoData.units,differs,AD,yr AD
CO03PAL10,ch2kCO03PAL10,RFhmZOVJThS450cpO,paleoData.units,differs,AD,yr AD
CO93TAR01,ch2kCO93TAR01,RdJprJ5BDqtsPAJZX,paleoData.units,differs,AD,yr AD
DA06MAF01,ch2kDA06MAF01,RQcpPdGQFSEY1j1OO,paleoData.units,differs,AD,yr AD
DA06MAF02,ch2kDA06MAF02,RGkfNx7ghCVtrvyze,paleoData.units,differs,AD,yr AD
DE12ANC01,ch2kDE12ANC01,RJTgiai2jk7WR4lm3,paleoData.units,differs,AD,yr AD
DE13HAI01,ch2kDE13HAI01,R0ddyVDynxIwZatMA,paleoData.units,differs,AD,yr AD
DE13HAI01,ch2kDE13HAI01,R520eUJApJPAjFZJF,paleoData.units,differs,AD,yr AD
DE13HAI01,ch2kDE13HAI01,R8rD7xoXY13yPfW0D,paleoData.units,differs,AD,yr AD
DE13HAI01,ch2kDE13HAI01,RBaquzm3u8Qt9lpP0,paleoData.units,differs,AD,yr AD
DE13HAI01,ch2kDE13HAI01,RLxH3BYbq2dRvxZTg,paleoData.units,differs,AD,yr AD
DE13HAI01,ch2kDE13HAI01,Rwz7bCLNLPLghW82t,paleoData.units,differs,AD,yr AD
DE14DTO01,ch2kDE14DTO01,R6vKY8CO6fFCIa97i,paleoData.units,differs,AD,yr AD
DE14DTO02,ch2kDE14DTO02,RwkZldD1aPt56Zmb0,paleoData.units,differs,AD,yr AD
DE14DTO03,ch2kDE14DTO03,RP72A5uWacrxDkfRx,paleoData.units,differs,AD,yr AD
DE14DTO04,ch2kDE14DTO04,RlfINxE2SejWzfDv9,paleoData.units,differs,AD,yr AD
DE16RED01,ch2kDE16RED01,Rwd4QeA919hardoCY,paleoData.units,differs,AD,yr AD
DO18DAV01,ch2kDO18DAV01,Rg3Ox2oCpzZTFQf4W,paleoData.units,differs,AD,yr AD
DR00KSB01,ch2kDR00KSB01,RHmXkXebWJCF4dpj9,paleoData.units,differs,AD,yr AD
DR00NBB01,ch2kDR00NBB01,R90x1kntPhWCotFrJ,paleoData.units,differs,AD,yr AD
DR99ABR01,ch2kDR99ABR01,R01AkWuetWy2LDmYU,paleoData.units,differs,AD,yr AD
DR99ABR01,ch2kDR99ABR01,RmoF6TJPeidmbtd4y,paleoData.units,differs,AD,yr AD
DU94URV01,ch2kDU94URV01,R9J3YKwz1mdaKIN4S,paleoData.units,differs,AD,yr AD
DU94URV01,ch2kDU94URV01,RFtpxkjO2eZ76Lwvv,paleoData.units,differs,AD,yr AD
DU94URV02,ch2kDU94URV02,R4ohy2axzfTAj22ZL,paleoData.units,differs,AD,yr AD
DU94URV02,ch2kDU94URV02,ReLdT4gjC49JBY3Jc,paleoData.units,differs,AD,yr AD
EV18ROC01,ch2kEV18ROC01,R3svkRslZHfa7pkcL,paleoData.units,differs,AD,yr AD
EV18ROC01,ch2kEV18ROC01,RbLSM9RPW02L4xLH6,paleoData.units,differs,AD,yr AD
EV98KIR01,ch2kEV98KIR01,RHgYCLPF8tW70wDTP,paleoData.units,differs,AD,yr AD
FE09OGA01,ch2kFE09OGA01,R3MVSLhVboKiZ7dTa,paleoData.units,differs,AD,yr AD
FE09OGA01,ch2kFE09OGA01,REroNSquinMBkQrm1,paleoData.units,differs,AD,yr AD
FE09OGA01,ch2kFE09OGA01,RIhajHTIgQyHQYTfQ,paleoData.units,differs,AD,yr AD
FE09OGA01,ch2kFE09OGA01,RLfY19DZFkGL4U33D,paleoData.units,differs,AD,yr AD
FE09OGA01,ch2kFE09OGA01,RgzYfTcgpg5G55cw0,paleoData.units,differs,AD,yr AD
FE18RUS01,ch2kFE18RUS01,RF3J1uut8bMQUaz6t,paleoData.units,differs,AD,yr AD
FE18RUS01,ch2kFE18RUS01,RFA3WiroXxKmRdg0g,paleoData.units,differs,AD,yr AD
FE18RUS01,ch2kFE18RUS01,RZGy1HH25VNGATmfB,paleoData.units,differs,AD,yr AD
FE18RUS01,ch2kFE18RUS01,RkgqoizFgPrWuoEmD,paleoData.units,differs,AD,yr AD
FE18RUS01,ch2kFE18RUS01,RksRjrV1WFm3ME2BZ,paleoData.units,differs,AD,yr AD
FL17DTO01,ch2kFL17DTO01,RG4TSkBrPiwYGU9yF,paleoData.units,differs,AD,yr AD
FL17DTO01,ch2kFL17DTO01,Ro9hwQyNrG0JaRB1T,paleoData.units,differs,AD,yr AD
FL17DTO02,ch2kFL17DTO02,R4LzDDjrzbdC6Qmjd,paleoData.units,differs,AD,yr AD
FL17DTO02,ch2kFL17DTO02,RjGdnLufvuj3a8hVK,paleoData.units,differs,AD,yr AD
FL18DTO01,ch2kFL18DTO01,Rci6pi4Gc6N8rt9nj,paleoData.units,differs,AD,yr AD
FL18DTO02,ch2kFL18DTO02,R4VZCZM0tUlo9GZBA,paleoData.units,differs,AD,yr AD
FL18DTO03,ch2kFL18DTO03,RCjAmYEEl7Z37ABYq,paleoData.units,differs,AD,yr AD
FL18DTO04,ch2kFL18DTO04,R8T1ymUhaqkSLZmOS,paleoData.units,differs,AD,yr AD
GO08BER01,ch2kGO08BER01,RQRmTTjPp3JuI87kk,paleoData.units,differs,AD,yr AD
GO08BER01,ch2kGO08BER01,RWqz8crf9DhuitnXX,paleoData.units,differs,AD,yr AD
GO08BER01,ch2kGO08BER01,Rcm0nBYRpV1TO8ZNx,paleoData.units,differs,AD,yr AD
GO08BER01,ch2kGO08BER01,RkIR9qlLPKJnkXzsD,paleoData.units,differs,AD,yr AD
GO08BER01,ch2kGO08BER01,RmQMv2KvscSpNdDqW,paleoData.units,differs,AD,yr AD
GO08BER01,ch2kGO08BER01,Rwt9MiVokZ173PazO,paleoData.units,differs,AD,yr AD
GO12SBV01,ch2kGO12SBV01,RH2XCyxJotnjqUlwq,paleoData.units,differs,AD,yr AD
GO12SBV01,ch2kGO12SBV01,RM43cxCPPDAlkE4SE,paleoData.units,differs,AD,yr AD
GR13MAD01,ch2kGR13MAD01,RmfB9geQQtbGrJBXE,paleoData.units,differs,AD,yr AD
GR13MAD02,ch2kGR13MAD02,R7oVbP8lfo90gGYoS,paleoData.units,differs,AD,yr AD
GU99NAU01,ch2kGU99NAU01,RI4JSrxSqA9ycFPJq,paleoData.units,differs,AD,yr AD
GU99NAU02,ch2kGU99NAU02,RSGLtA26zkRfAHc9Z,paleoData.units,differs,AD,yr AD
HE02GBR01,ch2kHE02GBR01,R3lgwVnP85nnB9cS0,paleoData.units,differs,AD,yr AD
HE02GBR01,ch2kHE02GBR01,RbEXyHLDa53ACaU8t,paleoData.units,differs,AD,yr AD
HE02GBR01,ch2kHE02GBR01,RuCocomilK5XOWhWO,paleoData.units,differs,AD,yr AD
HE08LRA01,ch2kHE08LRA01,RvagYJ4zhT7NUD8Sp,paleoData.units,differs,AD,yr AD
HE10GUA01,ch2kHE10GUA01,RCiiuo84HnQZaNvYJ,paleoData.units,differs,AD,yr AD
HE10GUA01,ch2kHE10GUA01,RLqS2COsAniPH8FUA,paleoData.units,differs,AD,yr AD
HE10GUA01,ch2kHE10GUA01,Rexr7oE1E3wjAboyU,paleoData.units,differs,AD,yr AD
HE10GUA01,ch2kHE10GUA01,Rk04Sn18x2l7ZRVmu,paleoData.units,differs,AD,yr AD
HE13MIS01,ch2kHE13MIS01,R9zTq7v3Pmco6dh1O,paleoData.units,differs,AD,yr AD
HE13MIS01,ch2kHE13MIS01,RNKwBdfJXrEV3NNpD,paleoData.units,differs,AD,yr AD
HE13MIS02,ch2kHE13MIS02,RL2ETFoDYSAxnSBie,paleoData.units,differs,AD,yr AD
HE13MIS02,ch2kHE13MIS02,RcyUJVk9wmHT2G3Ht,paleoData.units,differs,AD,yr AD
HE18COC01,ch2kHE18COC01,R5k5NEPjKcWLVYY4x,paleoData.units,differs,AD,yr AD
HE18COC01,ch2kHE18COC01,RklrFhiWJl3khg1EJ,paleoData.units,differs,AD,yr AD
HE18COC01,ch2kHE18COC01,RypWQQnuNIRjpr55U,paleoData.units,differs,AD,yr AD
HE18COC02,ch2kHE18COC02,R0DIFeYSYMU7CQkU4,paleoData.units,differs,AD,yr AD
HE18COC02,ch2kHE18COC02,RcgkDC0vBAdmtcaLN,paleoData.units,differs,AD,yr AD
HE18COC02,ch2kHE18COC02,Rfmd1vpuEubJZvDmZ,paleoData.units,differs,AD,yr AD
JI18GAL01,ch2kJI18GAL01,R4NnpErGgG4ruVm4H,paleoData.units,differs,AD,yr AD
JI18GAL02,ch2kJI18GAL02,RuD4SDfGL2ATgioeO,paleoData.units,differs,AD,yr AD
