dataSetName,datasetId,TSid,field_path,class,old_value,new_value
Trogenmoos.EPD,oIAwhbh8wCkech1CHpe9,R5Ek0KGz0Mt,paleoData.inCompilation[1].compilationVersion,only_new,,0_0_1
Trogenmoos.EPD,oIAwhbh8wCkech1CHpe9,RKQKWjMOAcW,paleoData.inCompilation[1].compilationVersion,only_new,,0_0_1
Trogenmoos.EPD,oIAwhbh8wCkech1CHpe9,RljZTHj20qj,paleoData.inCompilation[1].compilationVersion,only_new,,0_0_1
LacBrule.Pollen.Canada,oIJxjcbBmAFiq6idXebe,RAt0wcea1H7,paleoData.inCompilation[1].compilationVersion,only_new,,0_0_1
LacBrule.Pollen.Canada,oIJxjcbBmAFiq6idXebe,RCCSxqKRMbv,paleoData.inCompilation[1].compilationVersion,only_new,,0_0_1
GeoB6211_2,pufm6aPAEgMjObiQkwQQ,R88xcOosPd2,paleoData.inCompilation[1].compilationVersion,only_new,,0_0_1
GeoB6211_2,pufm6aPAEgMjObiQkwQQ,RydRULpkhTx,paleoData.inCompilation[1].compilationVersion,only_new,,0_0_1
RC11_238,qLcdPyaqr3wYm5Wa8JJR,T2L_RC11_238_d18o_ruber_SST_from_d18o_ruber,paleoData.inCompilation[1].compilationVersion,only_new,,0_0_1
RC11_238,qLcdPyaqr3wYm5Wa8JJR,T2L_RC11_238_d18o_sacculifer_SST_from_d18o_sacculifer,paleoData.inCompilation[1].compilationVersion,only_new,,0_0_1
RC11_238,qLcdPyaqr3wYm5Wa8JJR,T2L_RC11_238_uk37_SST_from_uk37,paleoData.inCompilation[1].compilationVersion,only_new,,0_0_1
VM21_40,qzTAgkI06D3FsuULtSQ7,T2L_VM21_40_d18o_ruber_SST_from_d18o_ruber,paleoData.inCompilation[1].compilationVersion,only_new,,0_0_1
VM21_40,qzTAgkI06D3FsuULtSQ7,T2L_VM21_40_d18o_sacculifer_SST_from_d18o_sacculifer,paleoData.inCompilation[1].compilationVersion,only_new,,0_0_1
HU87033_87018TWC,sLlu9Ry11LkrwDLHmIFR,T2L_HU87033_87018TWC_d18o_pachyderma_SST_from_d18o_pachyderma,paleoData.inCompilation[1].compilationVersion,only_new,,0_0_1
Aletschwald.EPD,sjAQr6x3pzjXaGDrdKNP,R3vkj9nm4cN,paleoData.inCompilation[1].compilationVersion,only_new,,0_0_1
Aletschwald.EPD,sjAQr6x3pzjXaGDrdKNP,RmJuqikEUVQ,paleoData.inCompilation[1].compilationVersion,only_new,,0_0_1
Aletschwald.EPD,sjAQr6x3pzjXaGDrdKNP,RtIyYakGebv,paleoData.inCompilation[1].compilationVersion,only_new,,0_0_1
Schoepfenwaldmoor.EPD,snj8zq2LSGz2Oi72gWZZ,RB06CbW36T4,paleoData.inCompilation[1].compilationVersion,only_new,,0_0_1
Schoepfenwaldmoor.EPD,snj8zq2LSGz2Oi72gWZZ,RLmz8TJDPA5,paleoData.inCompilation[1].compilationVersion,only_new,,0_0_1
Schoepfenwaldmoor.EPD,snj8zq2LSGz2Oi72gWZZ,RjpliLMztwC,paleoData.inCompilation[1].compilationVersion,only_new,,0_0_1
HU87033_87017TWC,t5eRSiDr9jgTg0iirMiT,T2L_HU87033_87017TWC_d18o_pachyderma_SST_from_d18o_pachyderma,paleoData.inCompilation[1].compilationVersion,only_new,,0_0_1
Gerzensee.Cladocera.Switzerland,ujcSwytElcYpzNTeIkAE,Ru123glBOSW,paleoData.inCompilation[1].compilationVersion,only_new,,0_0_1
GeoB7139_2,vK7yidRuCabzxnLxuFhh,T2L_GeoB7139_2_uk37_SST_from_uk37,paleoData.inCompilation[1].compilationVersion,only_new,,0_0_1
